"IU_ID","IU_ID_Full","IU_CODE"
18863,"ETH18863","ETH0194818863"
18509,"ETH18509","ETH0194218509"
19253,"ETH19253","ETH0195019253"
18864,"ETH18864","ETH0194818864"
19539,"ETH19539","ETH0195019539"
18598,"ETH18598","ETH0194318598"
18708,"ETH18708","ETH0194518708"
18865,"ETH18865","ETH0194818865"
18871,"ETH18871","ETH0194818871"
19184,"ETH19184","ETH0195019184"
19185,"ETH19185","ETH0195019185"
18520,"ETH18520","ETH0194218520"
19186,"ETH19186","ETH0195019186"
19543,"ETH19543","ETH0195019543"
19187,"ETH19187","ETH0195019187"
18866,"ETH18866","ETH0194818866"
18867,"ETH18867","ETH0194818867"
18599,"ETH18599","ETH0194318599"
18853,"ETH18853","ETH0194818853"
18854,"ETH18854","ETH0194818854"
18855,"ETH18855","ETH0194818855"
19188,"ETH19188","ETH0195019188"
18868,"ETH18868","ETH0194818868"
19471,"ETH19471","ETH0194819471"
19359,"ETH19359","ETH0194819359"
18888,"ETH18888","ETH0194818888"
18872,"ETH18872","ETH0194818872"
18600,"ETH18600","ETH0194318600"
19237,"ETH19237","ETH0195019237"
18873,"ETH18873","ETH0194818873"
18882,"ETH18882","ETH0194818882"
18874,"ETH18874","ETH0194818874"
18875,"ETH18875","ETH0194818875"
19387,"ETH19387","ETH0194919387"
19077,"ETH19077","ETH0194919077"
18718,"ETH18718","ETH0194618718"
19078,"ETH19078","ETH0194919078"
19463,"ETH19463","ETH0194619463"
19404,"ETH19404","ETH0194919404"
19079,"ETH19079","ETH0194919079"
18876,"ETH18876","ETH0194818876"
19469,"ETH19469","ETH0194819469"
19331,"ETH19331","ETH0194819331"
18878,"ETH18878","ETH0194818878"
19189,"ETH19189","ETH0195019189"
19362,"ETH19362","ETH0194819362"
18601,"ETH18601","ETH0194318601"
18602,"ETH18602","ETH0194318602"
18603,"ETH18603","ETH0194318603"
18604,"ETH18604","ETH0194318604"
19590,"ETH19590","ETH0194819590"
19190,"ETH19190","ETH0195219190"
18856,"ETH18856","ETH0194818856"
19332,"ETH19332","ETH0194819332"
19080,"ETH19080","ETH0194919080"
18881,"ETH18881","ETH0194818881"
19366,"ETH19366","ETH0194819366"
18606,"ETH18606","ETH0194318606"
18607,"ETH18607","ETH0194318607"
18692,"ETH18692","ETH0194418692"
18608,"ETH18608","ETH0194318608"
19363,"ETH19363","ETH0194819363"
18926,"ETH18926","ETH0194818926"
19477,"ETH19477","ETH0194819477"
18491,"ETH18491","ETH0194118491"
18521,"ETH18521","ETH0194218521"
18857,"ETH18857","ETH0194818857"
19292,"ETH19292","ETH0195119292"
18885,"ETH18885","ETH0194818885"
19380,"ETH19380","ETH0194819380"
19191,"ETH19191","ETH0195019191"
19369,"ETH19369","ETH0194819369"
18886,"ETH18886","ETH0194818886"
19352,"ETH19352","ETH0194319352"
19081,"ETH19081","ETH0194919081"
18887,"ETH18887","ETH0194818887"
19082,"ETH19082","ETH0194919082"
19192,"ETH19192","ETH0195019192"
18889,"ETH18889","ETH0194818889"
19083,"ETH19083","ETH0194919083"
18890,"ETH18890","ETH0194818890"
18605,"ETH18605","ETH0194318605"
18895,"ETH18895","ETH0194818895"
18610,"ETH18610","ETH0194318610"
18522,"ETH18522","ETH0194218522"
19435,"ETH19435","ETH0195019435"
19500,"ETH19500","ETH0194919500"
19293,"ETH19293","ETH0195119293"
18611,"ETH18611","ETH0194318611"
18732,"ETH18732","ETH0194718732"
19432,"ETH19432","ETH0195019432"
19373,"ETH19373","ETH0194819373"
18897,"ETH18897","ETH0194818897"
19197,"ETH19197","ETH0195019197"
19085,"ETH19085","ETH0194919085"
19401,"ETH19401","ETH0194919401"
19393,"ETH19393","ETH0194919393"
18898,"ETH18898","ETH0194818898"
19086,"ETH19086","ETH0194919086"
18899,"ETH18899","ETH0194818899"
18901,"ETH18901","ETH0194818901"
19341,"ETH19341","ETH0194819341"
19333,"ETH19333","ETH0194819333"
19394,"ETH19394","ETH0194919394"
19087,"ETH19087","ETH0194919087"
18892,"ETH18892","ETH0194818892"
18903,"ETH18903","ETH0194818903"
19468,"ETH19468","ETH0195219468"
19199,"ETH19199","ETH0195219199"
19444,"ETH19444","ETH0195219444"
19294,"ETH19294","ETH0195119294"
18902,"ETH18902","ETH0194818902"
19295,"ETH19295","ETH0195119295"
19342,"ETH19342","ETH0194819342"
18905,"ETH18905","ETH0194818905"
19405,"ETH19405","ETH0194919405"
19296,"ETH19296","ETH0195119296"
18904,"ETH18904","ETH0194818904"
18906,"ETH18906","ETH0194818906"
18893,"ETH18893","ETH0194818893"
19458,"ETH19458","ETH0194419458"
19478,"ETH19478","ETH0194819478"
19372,"ETH19372","ETH0194819372"
19343,"ETH19343","ETH0194919343"
19201,"ETH19201","ETH0195019201"
19088,"ETH19088","ETH0194919088"
19450,"ETH19450","ETH0194319450"
19585,"ETH19585","ETH0195219585"
19578,"ETH19578","ETH0195019578"
18908,"ETH18908","ETH0194818908"
18847,"ETH18847","ETH0194818847"
18910,"ETH18910","ETH0194818910"
18911,"ETH18911","ETH0194818911"
18909,"ETH18909","ETH0194818909"
18612,"ETH18612","ETH0194318612"
18891,"ETH18891","ETH0194818891"
19501,"ETH19501","ETH0194619501"
18613,"ETH18613","ETH0194318613"
18614,"ETH18614","ETH0194318614"
18615,"ETH18615","ETH0194318615"
18912,"ETH18912","ETH0194818912"
18914,"ETH18914","ETH0194818914"
18913,"ETH18913","ETH0194818913"
18616,"ETH18616","ETH0194318616"
18915,"ETH18915","ETH0194818915"
18709,"ETH18709","ETH0194518709"
19485,"ETH19485","ETH0194819485"
18917,"ETH18917","ETH0194818917"
18918,"ETH18918","ETH0194818918"
19090,"ETH19090","ETH0194919090"
18721,"ETH18721","ETH0194618721"
18617,"ETH18617","ETH0194318617"
18919,"ETH18919","ETH0194818919"
18920,"ETH18920","ETH0194818920"
18921,"ETH18921","ETH0194818921"
18922,"ETH18922","ETH0194818922"
18923,"ETH18923","ETH0194818923"
18733,"ETH18733","ETH0194718733"
19204,"ETH19204","ETH0195019204"
18722,"ETH18722","ETH0194618722"
19514,"ETH19514","ETH0195019514"
19297,"ETH19297","ETH0195119297"
18618,"ETH18618","ETH0194318618"
19459,"ETH19459","ETH0194419459"
19212,"ETH19212","ETH0195019212"
19395,"ETH19395","ETH0194919395"
19490,"ETH19490","ETH0194919490"
19094,"ETH19094","ETH0194919094"
19092,"ETH19092","ETH0194919092"
19298,"ETH19298","ETH0195119298"
19512,"ETH19512","ETH0195019512"
19095,"ETH19095","ETH0194919095"
18619,"ETH18619","ETH0194318619"
19299,"ETH19299","ETH0195119299"
18620,"ETH18620","ETH0194318620"
19558,"ETH19558","ETH0195019558"
19518,"ETH19518","ETH0194819518"
19334,"ETH19334","ETH0194819334"
18928,"ETH18928","ETH0194818928"
18925,"ETH18925","ETH0194818925"
18621,"ETH18621","ETH0194318621"
18924,"ETH18924","ETH0194818924"
19041,"ETH19041","ETH0194819041"
19347,"ETH19347","ETH0194319347"
18929,"ETH18929","ETH0194818929"
18492,"ETH18492","ETH0194118492"
19452,"ETH19452","ETH0194319452"
19546,"ETH19546","ETH0195019546"
18930,"ETH18930","ETH0194818930"
19388,"ETH19388","ETH0194919388"
18931,"ETH18931","ETH0194818931"
19300,"ETH19300","ETH0195119300"
18493,"ETH18493","ETH0194118493"
18932,"ETH18932","ETH0194818932"
18623,"ETH18623","ETH0194318623"
19396,"ETH19396","ETH0194919396"
18933,"ETH18933","ETH0194818933"
19301,"ETH19301","ETH0195119301"
19502,"ETH19502","ETH0195019502"
19427,"ETH19427","ETH0195019427"
19302,"ETH19302","ETH0195119302"
19503,"ETH19503","ETH0195019503"
18934,"ETH18934","ETH0194818934"
18981,"ETH18981","ETH0194818981"
18523,"ETH18523","ETH0194218523"
18935,"ETH18935","ETH0194818935"
18695,"ETH18695","ETH0194418695"
18524,"ETH18524","ETH0194218524"
18624,"ETH18624","ETH0194318624"
19042,"ETH19042","ETH0194819042"
19303,"ETH19303","ETH0195119303"
19304,"ETH19304","ETH0195119304"
19096,"ETH19096","ETH0194919096"
18625,"ETH18625","ETH0194318625"
18936,"ETH18936","ETH0194818936"
18941,"ETH18941","ETH0194818941"
19215,"ETH19215","ETH0195019215"
18723,"ETH18723","ETH0194618723"
19406,"ETH19406","ETH0194919406"
19453,"ETH19453","ETH0194319453"
18627,"ETH18627","ETH0194318627"
18628,"ETH18628","ETH0194318628"
18681,"ETH18681","ETH0194318681"
52964,"ETH52964","ETH0194852964"
18942,"ETH18942","ETH0194818942"
18710,"ETH18710","ETH0194518710"
18943,"ETH18943","ETH0194318943"
19390,"ETH19390","ETH0194919390"
18944,"ETH18944","ETH0194818944"
19445,"ETH19445","ETH0195219445"
19385,"ETH19385","ETH0194819385"
19383,"ETH19383","ETH0194819383"
19491,"ETH19491","ETH0194819491"
18939,"ETH18939","ETH0194818939"
18630,"ETH18630","ETH0194318630"
18494,"ETH18494","ETH0194118494"
18948,"ETH18948","ETH0194818948"
19216,"ETH19216","ETH0195019216"
18937,"ETH18937","ETH0194818937"
18947,"ETH18947","ETH0194818947"
18946,"ETH18946","ETH0194818946"
18527,"ETH18527","ETH0194218527"
19217,"ETH19217","ETH0195219217"
18940,"ETH18940","ETH0194818940"
19535,"ETH19535","ETH0195019535"
18938,"ETH18938","ETH0194818938"
19221,"ETH19221","ETH0195019221"
18724,"ETH18724","ETH0194618724"
19222,"ETH19222","ETH0195019222"
19227,"ETH19227","ETH0195219227"
18711,"ETH18711","ETH0194518711"
19489,"ETH19489","ETH0194819489"
19375,"ETH19375","ETH0194819375"
19460,"ETH19460","ETH0194419460"
19461,"ETH19461","ETH0194419461"
19537,"ETH19537","ETH0195019537"
19224,"ETH19224","ETH0195019224"
19099,"ETH19099","ETH0194919099"
19226,"ETH19226","ETH0195019226"
19225,"ETH19225","ETH0195019225"
19305,"ETH19305","ETH0195119305"
19356,"ETH19356","ETH0194319356"
18954,"ETH18954","ETH0194818954"
19306,"ETH19306","ETH0195119306"
18525,"ETH18525","ETH0194218525"
18631,"ETH18631","ETH0194318631"
18635,"ETH18635","ETH0194318635"
19454,"ETH19454","ETH0194319454"
18952,"ETH18952","ETH0194818952"
19220,"ETH19220","ETH0195019220"
18955,"ETH18955","ETH0194818955"
18956,"ETH18956","ETH0194818956"
18823,"ETH18823","ETH0194818823"
18953,"ETH18953","ETH0194818953"
19353,"ETH19353","ETH0194319353"
19386,"ETH19386","ETH0194819386"
18698,"ETH18698","ETH0194418698"
18725,"ETH18725","ETH0194618725"
19228,"ETH19228","ETH0195019228"
19229,"ETH19229","ETH0195019229"
19230,"ETH19230","ETH0195019230"
18636,"ETH18636","ETH0194318636"
18637,"ETH18637","ETH0194318637"
18638,"ETH18638","ETH0194318638"
18639,"ETH18639","ETH0194318639"
19307,"ETH19307","ETH0195119307"
18640,"ETH18640","ETH0194318640"
18957,"ETH18957","ETH0194818957"
18958,"ETH18958","ETH0194818958"
19541,"ETH19541","ETH0195019541"
19467,"ETH19467","ETH0194819467"
19486,"ETH19486","ETH0194819486"
19384,"ETH19384","ETH0194819384"
18950,"ETH18950","ETH0194818950"
18641,"ETH18641","ETH0194318641"
18962,"ETH18962","ETH0194818962"
18961,"ETH18961","ETH0194818961"
18963,"ETH18963","ETH0194818963"
19097,"ETH19097","ETH0194919097"
18632,"ETH18632","ETH0194318632"
18964,"ETH18964","ETH0194818964"
18642,"ETH18642","ETH0194318642"
18965,"ETH18965","ETH0194818965"
19174,"ETH19174","ETH0195019174"
19484,"ETH19484","ETH0194819484"
19098,"ETH19098","ETH0194919098"
18526,"ETH18526","ETH0194218526"
18643,"ETH18643","ETH0194318643"
19219,"ETH19219","ETH0195019219"
18644,"ETH18644","ETH0194318644"
19175,"ETH19175","ETH0195019175"
19550,"ETH19550","ETH0195019550"
19262,"ETH19262","ETH0195019262"
19554,"ETH19554","ETH0195019554"
18967,"ETH18967","ETH0194818967"
19233,"ETH19233","ETH0195019233"
18647,"ETH18647","ETH0194318647"
18951,"ETH18951","ETH0194818951"
18648,"ETH18648","ETH0194318648"
18649,"ETH18649","ETH0194318649"
19472,"ETH19472","ETH0194819472"
19496,"ETH19496","ETH0194919496"
19101,"ETH19101","ETH0194919101"
19234,"ETH19234","ETH0195019234"
18969,"ETH18969","ETH0194818969"
18970,"ETH18970","ETH0194818970"
19102,"ETH19102","ETH0194919102"
19308,"ETH19308","ETH0195119308"
18495,"ETH18495","ETH0194118495"
18974,"ETH18974","ETH0194818974"
19488,"ETH19488","ETH0194819488"
18972,"ETH18972","ETH0194818972"
18976,"ETH18976","ETH0194818976"
18975,"ETH18975","ETH0194818975"
18973,"ETH18973","ETH0194818973"
18977,"ETH18977","ETH0194818977"
18978,"ETH18978","ETH0194818978"
18980,"ETH18980","ETH0194818980"
18699,"ETH18699","ETH0194418699"
19475,"ETH19475","ETH0194819475"
19579,"ETH19579","ETH0195019579"
19309,"ETH19309","ETH0195119309"
19376,"ETH19376","ETH0194819376"
19480,"ETH19480","ETH0194819480"
19261,"ETH19261","ETH0195019261"
18700,"ETH18700","ETH0194418700"
19399,"ETH19399","ETH0194919399"
18650,"ETH18650","ETH0194318650"
18651,"ETH18651","ETH0194318651"
19493,"ETH19493","ETH0194919493"
19105,"ETH19105","ETH0194919105"
19311,"ETH19311","ETH0195119311"
19351,"ETH19351","ETH0194319351"
18985,"ETH18985","ETH0194818985"
18986,"ETH18986","ETH0194818986"
18987,"ETH18987","ETH0194818987"
19474,"ETH19474","ETH0194819474"
18712,"ETH18712","ETH0194518712"
19313,"ETH19313","ETH0195119313"
19499,"ETH19499","ETH0194919499"
19314,"ETH19314","ETH0195119314"
18655,"ETH18655","ETH0194318655"
19492,"ETH19492","ETH0194919492"
18979,"ETH18979","ETH0194818979"
18528,"ETH18528","ETH0194218528"
19244,"ETH19244","ETH0195019244"
18991,"ETH18991","ETH0194818991"
19240,"ETH19240","ETH0195019240"
19245,"ETH19245","ETH0195019245"
18653,"ETH18653","ETH0194318653"
19000,"ETH19000","ETH0194819000"
18988,"ETH18988","ETH0194818988"
18994,"ETH18994","ETH0194818994"
18993,"ETH18993","ETH0194818993"
19345,"ETH19345","ETH0194319345"
19354,"ETH19354","ETH0194319354"
18989,"ETH18989","ETH0194818989"
19377,"ETH19377","ETH0194819377"
19437,"ETH19437","ETH0195019437"
18995,"ETH18995","ETH0194818995"
18663,"ETH18663","ETH0194318663"
19012,"ETH19012","ETH0194819012"
19466,"ETH19466","ETH0194319466"
18656,"ETH18656","ETH0194318656"
19429,"ETH19429","ETH0195019429"
19243,"ETH19243","ETH0195019243"
19456,"ETH19456","ETH0194319456"
18576,"ETH18576","ETH0194318576"
19236,"ETH19236","ETH0195019236"
18662,"ETH18662","ETH0194318662"
18996,"ETH18996","ETH0194818996"
18997,"ETH18997","ETH0194818997"
18998,"ETH18998","ETH0194818998"
19316,"ETH19316","ETH0195119316"
18999,"ETH18999","ETH0194818999"
19397,"ETH19397","ETH0194919397"
19446,"ETH19446","ETH0195219446"
19370,"ETH19370","ETH0194819370"
19002,"ETH19002","ETH0194819002"
19003,"ETH19003","ETH0194819003"
19358,"ETH19358","ETH0194819358"
19335,"ETH19335","ETH0194819335"
19004,"ETH19004","ETH0194819004"
19246,"ETH19246","ETH0195019246"
19108,"ETH19108","ETH0194919108"
19506,"ETH19506","ETH0195219506"
19005,"ETH19005","ETH0194819005"
18659,"ETH18659","ETH0194318659"
19249,"ETH19249","ETH0195019249"
18734,"ETH18734","ETH0194718734"
19318,"ETH19318","ETH0195119318"
18702,"ETH18702","ETH0194418702"
19572,"ETH19572","ETH0195019572"
19109,"ETH19109","ETH0194919109"
19110,"ETH19110","ETH0194919110"
19436,"ETH19436","ETH0195019436"
19317,"ETH19317","ETH0195119317"
19006,"ETH19006","ETH0194819006"
18660,"ETH18660","ETH0194318660"
19430,"ETH19430","ETH0195019430"
19007,"ETH19007","ETH0194819007"
19008,"ETH19008","ETH0194819008"
19562,"ETH19562","ETH0195019562"
19009,"ETH19009","ETH0194819009"
19010,"ETH19010","ETH0194819010"
19011,"ETH19011","ETH0194819011"
18654,"ETH18654","ETH0194318654"
18701,"ETH18701","ETH0194418701"
19540,"ETH19540","ETH0195019540"
18990,"ETH18990","ETH0194818990"
19241,"ETH19241","ETH0195019241"
19568,"ETH19568","ETH0195019568"
18735,"ETH18735","ETH0194718735"
19551,"ETH19551","ETH0195019551"
19566,"ETH19566","ETH0195019566"
19013,"ETH19013","ETH0194819013"
19014,"ETH19014","ETH0194819014"
19015,"ETH19015","ETH0194819015"
19255,"ETH19255","ETH0195019255"
19379,"ETH19379","ETH0194819379"
18665,"ETH18665","ETH0194318665"
18664,"ETH18664","ETH0194318664"
19320,"ETH19320","ETH0195119320"
19319,"ETH19319","ETH0195119319"
19321,"ETH19321","ETH0195119321"
18666,"ETH18666","ETH0194318666"
19322,"ETH19322","ETH0195119322"
18667,"ETH18667","ETH0194318667"
18529,"ETH18529","ETH0194218529"
18671,"ETH18671","ETH0194318671"
19017,"ETH19017","ETH0194819017"
19257,"ETH19257","ETH0195019257"
19018,"ETH19018","ETH0194819018"
18669,"ETH18669","ETH0194318669"
19258,"ETH19258","ETH0195019258"
19259,"ETH19259","ETH0195019259"
18530,"ETH18530","ETH0194218530"
19447,"ETH19447","ETH0195219447"
18668,"ETH18668","ETH0194318668"
18838,"ETH18838","ETH0194818838"
19019,"ETH19019","ETH0194819019"
19020,"ETH19020","ETH0194819020"
19536,"ETH19536","ETH0195019536"
19522,"ETH19522","ETH0194819522"
19016,"ETH19016","ETH0194819016"
19355,"ETH19355","ETH0194319355"
18670,"ETH18670","ETH0194318670"
19323,"ETH19323","ETH0195119323"
19324,"ETH19324","ETH0195119324"
19200,"ETH19200","ETH0195219200"
19111,"ETH19111","ETH0194919111"
19022,"ETH19022","ETH0194819022"
19256,"ETH19256","ETH0195019256"
19476,"ETH19476","ETH0194819476"
19364,"ETH19364","ETH0194819364"
19027,"ETH19027","ETH0194819027"
18672,"ETH18672","ETH0194318672"
18713,"ETH18713","ETH0194518713"
19398,"ETH19398","ETH0194919398"
19024,"ETH19024","ETH0194819024"
19028,"ETH19028","ETH0194819028"
19391,"ETH19391","ETH0194919391"
18726,"ETH18726","ETH0194618726"
19029,"ETH19029","ETH0194819029"
19527,"ETH19527","ETH0194919527"
19030,"ETH19030","ETH0194819030"
18682,"ETH18682","ETH0194318682"
19451,"ETH19451","ETH0194319451"
19325,"ETH19325","ETH0195119325"
19264,"ETH19264","ETH0195019264"
19031,"ETH19031","ETH0194819031"
18675,"ETH18675","ETH0194318675"
19265,"ETH19265","ETH0195019265"
18703,"ETH18703","ETH0194418703"
19026,"ETH19026","ETH0194819026"
19433,"ETH19433","ETH0195019433"
18683,"ETH18683","ETH0194318683"
19326,"ETH19326","ETH0195119326"
18645,"ETH18645","ETH0194318645"
19348,"ETH19348","ETH0194319348"
18537,"ETH18537","ETH0194318537"
19113,"ETH19113","ETH0194919113"
19203,"ETH19203","ETH0195019203"
18674,"ETH18674","ETH0194318674"
19025,"ETH19025","ETH0194819025"
19032,"ETH19032","ETH0194819032"
19517,"ETH19517","ETH0195219517"
19448,"ETH19448","ETH0195219448"
19267,"ETH19267","ETH0195219267"
19268,"ETH19268","ETH0195019268"
18676,"ETH18676","ETH0194318676"
18677,"ETH18677","ETH0194318677"
19033,"ETH19033","ETH0194819033"
19327,"ETH19327","ETH0195119327"
19470,"ETH19470","ETH0194819470"
19036,"ETH19036","ETH0194819036"
19392,"ETH19392","ETH0194919392"
18531,"ETH18531","ETH0194218531"
19039,"ETH19039","ETH0194819039"
18704,"ETH18704","ETH0194418704"
19037,"ETH19037","ETH0194819037"
19038,"ETH19038","ETH0194819038"
18496,"ETH18496","ETH0194118496"
19272,"ETH19272","ETH0195019272"
19273,"ETH19273","ETH0195019273"
18678,"ETH18678","ETH0194318678"
19271,"ETH19271","ETH0195019271"
19336,"ETH19336","ETH0195019336"
19269,"ETH19269","ETH0195219269"
19114,"ETH19114","ETH0194919114"
19034,"ETH19034","ETH0194819034"
19274,"ETH19274","ETH0195019274"
18680,"ETH18680","ETH0194318680"
18679,"ETH18679","ETH0194318679"
19040,"ETH19040","ETH0194819040"
19434,"ETH19434","ETH0195019434"
18685,"ETH18685","ETH0194418685"
19410,"ETH19410","ETH0194419410"
19411,"ETH19411","ETH0194419411"
19425,"ETH19425","ETH0195019425"
19513,"ETH19513","ETH0195019513"
19574,"ETH19574","ETH0195019574"
19529,"ETH19529","ETH0194319529"
19530,"ETH19530","ETH0194419530"
19531,"ETH19531","ETH0195019531"
19532,"ETH19532","ETH0195019532"
19533,"ETH19533","ETH0195019533"
19218,"ETH19218","ETH0195019218"
19260,"ETH19260","ETH0195019260"
19223,"ETH19223","ETH0195019223"
19538,"ETH19538","ETH0195019538"
19183,"ETH19183","ETH0195019183"
19542,"ETH19542","ETH0195019542"
19231,"ETH19231","ETH0195019231"
19251,"ETH19251","ETH0195019251"
19180,"ETH19180","ETH0195019180"
19545,"ETH19545","ETH0195019545"
19213,"ETH19213","ETH0195019213"
19145,"ETH19145","ETH0195019145"
19149,"ETH19149","ETH0195019149"
19232,"ETH19232","ETH0195019232"
19552,"ETH19552","ETH0195019552"
19553,"ETH19553","ETH0195019553"
19252,"ETH19252","ETH0195019252"
19511,"ETH19511","ETH0195019511"
19167,"ETH19167","ETH0195019167"
19556,"ETH19556","ETH0195019556"
19150,"ETH19150","ETH0195019150"
19560,"ETH19560","ETH0195019560"
19559,"ETH19559","ETH0195019559"
19561,"ETH19561","ETH0195019561"
19250,"ETH19250","ETH0195019250"
19563,"ETH19563","ETH0195019563"
19564,"ETH19564","ETH0195019564"
19565,"ETH19565","ETH0195019565"
19567,"ETH19567","ETH0195019567"
19235,"ETH19235","ETH0195019235"
19242,"ETH19242","ETH0195019242"
19547,"ETH19547","ETH0195019547"
19248,"ETH19248","ETH0195019248"
19544,"ETH19544","ETH0195019544"
19408,"ETH19408","ETH0194319408"
19573,"ETH19573","ETH0195019573"
19207,"ETH19207","ETH0195019207"
19181,"ETH19181","ETH0195019181"
19576,"ETH19576","ETH0195019576"
19131,"ETH19131","ETH0195019131"
19159,"ETH19159","ETH0195019159"
19583,"ETH19583","ETH0195019583"
19238,"ETH19238","ETH0195019238"
19154,"ETH19154","ETH0195019154"
19157,"ETH19157","ETH0195019157"
19581,"ETH19581","ETH0195019581"
19582,"ETH19582","ETH0195019582"
19208,"ETH19208","ETH0195019208"
19209,"ETH19209","ETH0195019209"
19193,"ETH19193","ETH0195019193"
19124,"ETH19124","ETH0195219124"
19516,"ETH19516","ETH0195219516"
19586,"ETH19586","ETH0195219586"
19130,"ETH19130","ETH0195219130"
18880,"ETH18880","ETH0194818880"
19591,"ETH19591","ETH0194119591"
7428,"CMR07428","CMR0081807428"
7546,"CMR07546","CMR0082407546"
7566,"CMR07566","CMR0082507566"
7485,"CMR07485","CMR0082107485"
7487,"CMR07487","CMR0082107487"
7483,"CMR07483","CMR0082107483"
7482,"CMR07482","CMR0082107482"
7474,"CMR07474","CMR0082107474"
7493,"CMR07493","CMR0082107493"
7479,"CMR07479","CMR0082107479"
7494,"CMR07494","CMR0082107494"
7484,"CMR07484","CMR0082107484"
7528,"CMR07528","CMR0082307528"
7533,"CMR07533","CMR0082307533"
7535,"CMR07535","CMR0082307535"
7534,"CMR07534","CMR0082307534"
7536,"CMR07536","CMR0082307536"
7527,"CMR07527","CMR0082307527"
7537,"CMR07537","CMR0082307537"
7539,"CMR07539","CMR0082307539"
7541,"CMR07541","CMR0082307541"
7540,"CMR07540","CMR0082307540"
7481,"CMR07481","CMR0082107481"
7477,"CMR07477","CMR0082107477"
7478,"CMR07478","CMR0082107478"
7480,"CMR07480","CMR0082107480"
7490,"CMR07490","CMR0082107490"
7500,"CMR07500","CMR0082107500"
7491,"CMR07491","CMR0082107491"
7473,"CMR07473","CMR0082107473"
7488,"CMR07488","CMR0082107488"
7612,"CMR07612","CMR0082007612"
7460,"CMR07460","CMR0082007460"
7467,"CMR07467","CMR0082007467"
7470,"CMR07470","CMR0082007470"
7472,"CMR07472","CMR0082007472"
7469,"CMR07469","CMR0082007469"
7466,"CMR07466","CMR0082007466"
7459,"CMR07459","CMR0082007459"
